Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-03 00:00:00-04:00,150.3267709306102,152.32530456860556,149.3469115187961,152.1700897216797,6841900,0.0,0.0
2023-04-04 00:00:00-04:00,152.28648701374863,154.22681301017428,151.91782033730374,153.76113891601562,8314500,0.0,0.0
2023-04-05 00:00:00-04:00,159.4656936765643,160.7172122844343,157.90373059463832,160.668701171875,16704200,0.0,0.0
2023-04-06 00:00:00-04:00,161.0373756092266,162.24036835888973,159.88287917094237,160.22242736816406,9615400,0.0,0.0
2023-04-10 00:00:00-04:00,159.71795399942445,159.9216799580449,158.75748721252913,159.41720581054688,5354000,0.0,0.0
2023-04-11 00:00:00-04:00,159.514216665116,160.34855753130913,159.14554994643333,159.3686981201172,5903800,0.0,0.0
2023-04-12 00:00:00-04:00,159.0485211740981,159.92166193394846,158.23358782443617,159.02911376953125,5764100,0.0,0.0
2023-04-13 00:00:00-04:00,159.2813708517887,161.36723040150937,158.92241524146365,161.15379333496094,5640600,0.0,0.0
2023-04-14 00:00:00-04:00,161.0179563730883,161.16347490356196,159.1649414663221,160.89183044433594,7225100,0.0,0.0
2023-04-17 00:00:00-04:00,160.79483197249058,161.27991350574516,160.01869855858055,160.72691345214844,8046400,0.0,0.0
2023-04-18 00:00:00-04:00,159.34929706364255,159.77617121733735,154.88654066130658,156.20596313476562,14571500,0.0,0.0
2023-04-19 00:00:00-04:00,157.15672148161286,157.8261215668485,156.36118065628355,157.68060302734375,6752000,0.0,0.0
2023-04-20 00:00:00-04:00,157.58356819981393,158.93210897447256,156.1574422161452,158.6992645263672,9498800,0.0,0.0
2023-04-21 00:00:00-04:00,159.5336006215061,160.0477858096045,157.13729690934403,157.8358154296875,7014200,0.0,0.0
2023-04-24 00:00:00-04:00,157.83582796809048,158.92240584004776,157.04028716646945,158.79627990722656,5278900,0.0,0.0
2023-04-25 00:00:00-04:00,159.40748876049963,160.41646662489487,159.2619702240548,160.25152587890625,6263100,0.0,0.0
2023-04-26 00:00:00-04:00,159.19403931983297,159.4850911735929,157.39924669475246,157.7678985595703,5518200,0.0,0.0
2023-04-27 00:00:00-04:00,158.03955919187277,158.5343518349845,157.29254428172726,158.13658142089844,5739700,0.0,0.0
2023-04-28 00:00:00-04:00,157.95224456040842,158.87389650163144,157.70970379674375,158.81568908691406,6023400,0.0,0.0
2023-05-01 00:00:00-04:00,158.71868896484375,159.3978001736422,157.39926655767218,158.71868896484375,4893400,0.0,0.0
2023-05-02 00:00:00-04:00,159.4366031468958,160.54258850849567,158.67987709967034,160.10601806640625,7541700,0.0,0.0
2023-05-03 00:00:00-04:00,160.61049695968038,161.22168961886874,157.6611929780373,158.0104522705078,5937200,0.0,0.0
2023-05-04 00:00:00-04:00,157.82613465413408,158.03957173211555,156.43880845076944,157.2925567626953,5128000,0.0,0.0
