Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-01-25 00:00:00-05:00,388.81413024095133,393.47852489104883,386.4671888641458,393.13482666015625,84800300,0.0,0.0,0.0
2023-01-26 00:00:00-05:00,395.8647061666454,397.6224547789752,392.8205690634304,397.45550537109375,72287400,0.0,0.0,0.0
2023-01-27 00:00:00-05:00,396.38518990845574,400.80409031574294,396.1691535787294,398.3687744140625,68346200,0.0,0.0,0.0
2023-01-30 00:00:00-05:00,395.5406459460245,397.8286710024099,393.0660726777726,393.3704833984375,74202000,0.0,0.0,0.0
2023-01-31 00:00:00-05:00,393.9007705421515,399.20344481447256,393.54724294128476,399.15435791015625,86811800,0.0,0.0,0.0
2023-02-01 00:00:00-05:00,397.90723184972813,406.2147859464062,395.0987896139271,403.396484375,101459200,0.0,0.0,0.0
2023-02-02 00:00:00-05:00,407.3832967090924,410.77113211432186,405.4389998396427,409.2687072753906,101654500,0.0,0.0,0.0
2023-02-03 00:00:00-05:00,404.17226633365885,409.4553120483739,403.68127740058253,404.9185791015625,94736800,0.0,0.0,0.0
2023-02-06 00:00:00-05:00,402.40471218916116,403.87767896652844,400.7451672225871,402.4439697265625,60295300,0.0,0.0,0.0
2023-02-07 00:00:00-05:00,401.501290081329,408.98395671497946,400.22473082728703,407.7073974609375,90990700,0.0,0.0,0.0
2023-02-08 00:00:00-05:00,405.6845531521153,407.0593162813924,402.54221174154884,403.2492370605469,76227500,0.0,0.0,0.0
2023-02-09 00:00:00-05:00,406.94144194417737,407.0985619953338,398.49642649192765,399.75335693359375,78694900,0.0,0.0,0.0
2023-02-10 00:00:00-05:00,398.54551429908264,401.07903392428415,397.7108571038292,400.6862487792969,70769700,0.0,0.0,0.0
2023-02-13 00:00:00-05:00,401.3539780991366,405.52738385815707,400.8826179544931,405.389892578125,64913500,0.0,0.0,0.0
2023-02-14 00:00:00-05:00,403.8285457125357,407.5698787778788,401.147765465725,405.2033386230469,88389300,0.0,0.0,0.0
2023-02-15 00:00:00-05:00,402.954641465192,406.59777112130035,402.09049610935676,406.51922607421875,61555700,0.0,0.0,0.0
2023-02-16 00:00:00-05:00,401.42275435406134,405.46849850948615,400.7844747122256,400.92193603515625,76431500,0.0,0.0,0.0
2023-02-17 00:00:00-05:00,398.7419331675377,400.16581307204547,396.7681480509299,399.9203186035156,89257800,0.0,0.0,0.0
2023-02-21 00:00:00-05:00,395.79597509074625,396.87615667905544,391.6323987513559,391.89752197265625,82655900,0.0,0.0,0.0
2023-02-22 00:00:00-05:00,392.31977148582234,393.90077137378586,389.86482691312165,391.3574523925781,83742300,0.0,0.0,0.0
2023-02-23 00:00:00-05:00,394.32301355215213,394.9514937454577,389.1087136916345,393.4392395019531,96242400,0.0,0.0,0.0
2023-02-24 00:00:00-05:00,388.293698804951,390.0907051040221,386.54577941187307,389.23638916015625,108194400,0.0,0.0,0.0
2023-02-27 00:00:00-05:00,392.6634591508554,394.0578808163555,389.5996932014008,390.5620422363281,80444700,0.0,0.0,0.0
2023-02-28 00:00:00-05:00,390.07108052468436,392.08412317340117,389.01052764204985,389.1185607910156,96438600,0.0,0.0,0.0
2023-03-01 00:00:00-05:00,388.2838538532452,389.54078426560153,386.29044007503353,387.62591552734375,99706800,0.0,0.0,0.0
2023-03-02 00:00:00-05:00,385.60304346706704,391.50473975951155,385.25934523628115,390.6405944824219,85127800,0.0,0.0,0.0
2023-03-03 00:00:00-05:00,392.5063378012839,397.16093294832643,391.8386000899223,396.9056091308594,90120000,0.0,0.0,0.0
2023-03-06 00:00:00-05:00,397.75010646314956,400.1068772197887,396.7288711006966,397.1805725097656,72795900,0.0,0.0,0.0
2023-03-07 00:00:00-05:00,397.1315035511344,397.3769980187457,390.4638654198882,391.0923156738281,108310600,0.0,0.0,0.0
2023-03-08 00:00:00-05:00,391.21017427047394,392.50636227110584,389.44259614083506,391.7306213378906,74746600,0.0,0.0,0.0
2023-03-09 00:00:00-05:00,392.535806281727,394.24446807564556,383.4917989019619,384.50323486328125,111945300,0.0,0.0,0.0
2023-03-10 00:00:00-05:00,383.9435124493209,386.0744175832531,377.3937369295762,378.955078125,189253000,0.0,0.0,0.0
2023-03-13 00:00:00-04:00,374.9289685719301,383.3543554879209,373.78987064532964,378.41497802734375,157790000,0.0,0.0,0.0
2023-03-14 00:00:00-04:00,383.46235298132024,386.35919964516614,380.0745173892012,384.6701965332031,149752400,0.0,0.0,0.0
2023-03-15 00:00:00-04:00,378.93545387229676,382.4705502230775,376.794719344661,382.26434326171875,172996900,0.0,0.0,0.0
2023-03-16 00:00:00-04:00,379.8486397032763,389.3247189787006,379.3281926954989,388.97119140625,143254200,0.0,0.0,0.0
2023-03-17 00:00:00-04:00,387.60700004326753,388.7701489668033,383.00364851164,384.423095703125,140553400,1.506,0.0,0.0
2023-03-20 00:00:00-04:00,385.2215323517163,388.5434527192694,384.50197195370606,388.11956787109375,93055800,0.0,0.0,0.0
2023-03-21 00:00:00-04:00,391.56958447109304,393.7086220229098,389.9332765459792,393.21575927734375,91524200,0.0,0.0,0.0
2023-03-22 00:00:00-04:00,393.03837659605165,396.7446843706572,386.4734405356732,386.5128479003906,111746600,0.0,0.0,0.0
2023-03-23 00:00:00-04:00,389.4502848576074,393.5903439975378,384.77795560576556,387.5577087402344,119351300,0.0,0.0,0.0
2023-03-24 00:00:00-04:00,386.2467005565028,390.18960280401546,383.84152777896355,390.10089111328125,107682400,0.0,0.0,0.0
2023-03-27 00:00:00-04:00,392.4370597604797,393.22565826695046,389.91360470368755,390.830322265625,74010400,0.0,0.0,0.0
2023-03-28 00:00:00-04:00,390.12062047549693,390.83034413004646,388.07032440788646,389.95306396484375,62871700,0.0,0.0,0.0
2023-03-29 00:00:00-04:00,394.22119769580877,395.8673725406728,392.98904080299167,395.6209411621094,77497900,0.0,0.0,0.0
2023-03-30 00:00:00-04:00,398.3218257613036,398.57812402529953,396.0250985127327,397.9374084472656,69840000,0.0,0.0,0.0
2023-03-31 00:00:00-04:00,398.8837108599566,403.8517761319645,398.7752654051571,403.54620361328125,112062600,0.0,0.0,0.0
2023-04-03 00:00:00-04:00,403.0138936861613,405.4979112214065,402.60974260428395,405.08392333984375,67391100,0.0,0.0,0.0
2023-04-04 00:00:00-04:00,405.74438997188827,406.04012571805526,401.4269067827038,402.8365173339844,66601500,0.0,0.0,0.0
2023-04-05 00:00:00-04:00,402.087341334525,402.8660729974099,400.0863195288525,401.7817687988281,65200200,0.0,0.0,0.0
2023-04-06 00:00:00-04:00,400.96356053705904,403.63489836590117,399.88912332581657,403.3490295410156,63743300,0.0,0.0,0.0
2023-04-10 00:00:00-04:00,400.8058543345486,403.8419058963234,400.1750056206198,403.7630310058594,63681000,0.0,0.0,0.0
2023-04-11 00:00:00-04:00,404.40376016297597,405.31061079256915,403.08289158025167,403.8714599609375,59297900,0.0,0.0,0.0
2023-04-12 00:00:00-04:00,405.9907902182465,406.28652594170995,401.62403311424885,402.2253112792969,86420400,0.0,0.0,0.0
2023-04-13 00:00:00-04:00,403.33919142432137,407.93267630323345,402.1661755606399,407.5679626464844,85814800,0.0,0.0,0.0
2023-04-14 00:00:00-04:00,406.9173671410788,409.1648202208087,404.2066218435908,406.5723571777344,78161500,0.0,0.0,0.0
2023-04-17 00:00:00-04:00,406.48368401773604,408.05098420119583,405.22195638112913,408.0312805175781,66436400,0.0,0.0,0.0
2023-04-18 00:00:00-04:00,409.6478330624967,409.7858490863253,406.88781340550673,408.2973937988281,63560000,0.0,0.0,0.0
2023-04-19 00:00:00-04:00,406.33578726337606,409.15494789592066,406.276646136956,408.2283935546875,55227300,0.0,0.0,0.0
2023-04-20 00:00:00-04:00,405.34019152023745,407.7946685744418,404.41360710461845,406.0006408691406,75840400,0.0,0.0,0.0
2023-04-21 00:00:00-04:00,406.30620367523477,406.789199552834,404.31504895835786,406.3160705566406,73457400,0.0,0.0,0.0
2023-04-24 00:00:00-04:00,406.1090808925641,407.17368138796735,404.738937949243,406.7399597167969,64332100,0.0,0.0,0.0
2023-04-25 00:00:00-04:00,404.7192125637377,405.2909502702802,400.22430613487353,400.283447265625,97766700,0.0,0.0,0.0
2023-04-26 00:00:00-04:00,400.9142794998122,402.01828725478583,398.0162441020289,398.58795166015625,80447000,0.0,0.0,0.0
2023-04-27 00:00:00-04:00,401.19029253763415,406.7990732354416,400.9339942724407,406.5230712890625,92968400,0.0,0.0,0.0
2023-04-28 00:00:00-04:00,405.61620443969724,410.00269525104903,405.5570633121607,409.9928283691406,89335600,0.0,0.0,0.0
2023-05-01 00:00:00-04:00,409.539389459927,411.65869334497705,409.3422323200338,409.5788269042969,62122300,0.0,0.0,0.0
2023-05-02 00:00:00-04:00,408.84941951076433,408.8987238427403,401.9986442507209,404.97552490234375,103998500,0.0,0.0,0.0
2023-05-03 00:00:00-04:00,405.4880595687438,407.96224039722676,401.9493083514467,402.19573974609375,91531800,0.0,0.0,0.0
2023-05-04 00:00:00-04:00,401.12127876708803,401.45642183416464,397.97681195068776,399.34698486328125,94901900,0.0,0.0,0.0
2023-05-05 00:00:00-04:00,403.07305927632854,407.81439701248263,402.8069241934568,406.7399597167969,87844000,0.0,0.0,0.0
2023-05-08 00:00:00-04:00,407.0750858626827,407.3412209344739,405.40920725912787,406.8483581542969,50046800,0.0,0.0,0.0
2023-05-09 00:00:00-04:00,405.2613966673493,406.207684880939,404.8276749690457,405.0642395019531,49220100,0.0,0.0,0.0
2023-05-10 00:00:00-04:00,407.97211378581335,408.6226962878924,403.0336189320976,406.9568176269531,96142900,0.0,0.0,0.0
2023-05-11 00:00:00-04:00,406.0696164312876,406.5427454009789,404.11786918544965,406.2470397949219,70157100,0.0,0.0,0.0
2023-05-12 00:00:00-04:00,407.5187080025187,407.7355688469577,403.23079544499655,405.7148132324219,70439400,0.0,0.0,0.0
2023-05-15 00:00:00-04:00,406.3357703783452,407.52848982086243,404.37418624236045,407.114501953125,54289400,0.0,0.0,0.0
2023-05-16 00:00:00-04:00,405.9808940122416,406.92721216062324,404.38402349953606,404.3938903808594,57705500,0.0,0.0,0.0
2023-05-17 00:00:00-04:00,406.46393156549703,409.92380774776217,404.7783493186522,409.3028259277344,87287000,0.0,0.0,0.0
2023-05-18 00:00:00-04:00,408.97751911968146,413.6794491817238,408.7508214987149,413.2457275390625,97177200,0.0,0.0,0.0
2023-05-19 00:00:00-04:00,414.1723324036259,414.71446944274743,411.39257903346333,412.6444396972656,103679700,0.0,0.0,0.0
2023-05-22 00:00:00-04:00,412.6641589025656,414.3891786159486,411.39256451946693,412.81201171875,60745400,0.0,0.0,0.0
2023-05-23 00:00:00-04:00,411.1264175662563,412.74302197997935,407.7749565625848,408.1791076660156,86383500,0.0,0.0,0.0
2023-05-24 00:00:00-04:00,406.5329556913956,406.92723990579344,404.02920430293534,405.221923828125,89213700,0.0,0.0,0.0
2023-05-25 00:00:00-04:00,408.819790788148,410.21953425661525,406.52306357244225,408.7310791015625,90961600,0.0,0.0,0.0
2023-05-26 00:00:00-04:00,409.40138923349264,414.7637387602533,409.32254442366843,414.0244445800781,93830000,0.0,0.0,0.0
2023-05-30 00:00:00-04:00,416.00575772992977,416.5478947562501,412.76271220798355,414.1821594238281,72216000,0.0,0.0,0.0
2023-05-31 00:00:00-04:00,412.30929178876556,413.23587623465585,410.27869951337794,411.88543701171875,110811800,0.0,0.0,0.0
2023-06-01 00:00:00-04:00,412.12199988483366,416.88307123305987,410.8405686768237,415.79876708984375,88865000,0.0,0.0,0.0
2023-06-02 00:00:00-04:00,418.44051179842535,422.6199786622468,417.8983747582069,421.81170654296875,91366700,0.0,0.0,0.0
2023-06-05 00:00:00-04:00,422.16656697971393,423.48743569958197,420.2838274372425,421.00341796875,65460200,0.0,0.0,0.0
2023-06-06 00:00:00-04:00,420.57953267493036,422.4622419989234,419.9092164402048,421.92010498046875,64022200,0.0,0.0,0.0
2023-06-07 00:00:00-04:00,422.3242171936487,423.4873660132123,420.027460032999,420.461181640625,85373300,0.0,0.0,0.0
2023-06-08 00:00:00-04:00,420.53024420457535,423.4677172769958,419.74167576946155,423.0044250488281,61952800,0.0,0.0,0.0
2023-06-09 00:00:00-04:00,423.8225688635826,425.8235906203277,422.74813157370056,423.763427734375,85742800,0.0,0.0,0.0
2023-06-12 00:00:00-04:00,424.76889308051625,427.6866324630529,424.0295988730454,427.6077575683594,76104300,0.0,0.0,0.0
2023-06-13 00:00:00-04:00,429.1060722335864,431.087360219181,428.4259191680672,430.42694091796875,95899700,0.0,0.0,0.0
2023-06-14 00:00:00-04:00,430.7719271469516,432.7926524678166,427.40073256968384,430.9394836425781,100612100,0.0,0.0,0.0
2023-06-15 00:00:00-04:00,430.10161655083255,437.56356619363777,430.0030680612704,436.2821350097656,110303100,0.0,0.0,0.0
2023-06-16 00:00:00-04:00,438.318266722459,438.90200149427494,434.31126100334143,434.7960510253906,114121300,1.638,0.0,0.0
2023-06-20 00:00:00-04:00,432.80740653117937,433.7176257706048,430.4130764221368,432.5402526855469,76160400,0.0,0.0,0.0
2023-06-21 00:00:00-04:00,431.531089136593,432.3522671595462,429.72049380165106,430.32403564453125,76982300,0.0,0.0,0.0
2023-06-22 00:00:00-04:00,429.3445821041031,431.9862289863233,428.99829054972906,431.8774108886719,70637200,0.0,0.0,0.0
2023-06-23 00:00:00-04:00,428.3353385497815,430.4427378476524,427.8802289501367,428.61236572265625,92074500,0.0,0.0,0.0
2023-06-26 00:00:00-04:00,428.02867567704385,429.99754649726344,426.6138592604408,426.8612060546875,72823600,0.0,0.0,0.0
2023-06-27 00:00:00-04:00,427.7615493856011,432.1742077136641,427.2965362075211,431.541015625,72813700,0.0,0.0,0.0
2023-06-28 00:00:00-04:00,430.4328920826836,432.79754199904335,429.79969997128904,431.7586975097656,75636000,0.0,0.0,0.0
2023-06-29 00:00:00-04:00,431.33321185773434,433.6285972836969,430.91768616474945,433.46038818359375,67882300,0.0,0.0,0.0
2023-06-30 00:00:00-04:00,436.7550622882058,439.58469502075553,436.42854762294274,438.5755310058594,104921500,0.0,0.0,0.0
2023-07-03 00:00:00-04:00,438.2193771561269,439.3670396990326,437.93244642355035,439.08013916015625,32793400,0.0,0.0,0.0
2023-07-05 00:00:00-04:00,437.2200705163309,439.17906790469374,437.210166983041,438.4271240234375,58418400,0.0,0.0,0.0
2023-07-06 00:00:00-04:00,434.7565142657732,435.42929028055414,432.4215448935868,434.99395751953125,80658300,0.0,0.0,0.0
2023-07-07 00:00:00-04:00,433.9748893158144,437.94234143906203,433.64837464868504,433.8957214355469,86076100,0.0,0.0,0.0
2023-07-10 00:00:00-04:00,433.52965366939065,435.1720399598498,432.94591887476895,434.99395751953125,62443500,0.0,0.0,0.0
2023-07-11 00:00:00-04:00,435.7755735913408,438.2688182898119,434.7762829278155,437.76422119140625,64463800,0.0,0.0,0.0
2023-07-12 00:00:00-04:00,441.6525365900304,442.7309649412613,440.18823276413116,441.28643798828125,91924500,0.0,0.0,0.0
2023-07-13 00:00:00-04:00,443.14649312201993,445.60018409427164,442.7012870260887,444.78887939453125,72425200,0.0,0.0,0.0
2023-07-14 00:00:00-04:00,445.69914803221286,446.56978338852184,443.73024701090014,444.5118713378906,69761800,0.0,0.0,0.0
2023-07-17 00:00:00-04:00,444.3634542839682,447.1337262188419,444.313966810385,446.0552978515625,52680200,0.0,0.0,0.0
2023-07-18 00:00:00-04:00,445.71890998648246,450.03262345697186,445.27367369258997,449.3697509765625,80744400,0.0,0.0,0.0
2023-07-19 00:00:00-04:00,450.1810630956339,451.58597595986083,449.2905904931885,450.3690490722656,65891700,0.0,0.0,0.0
2023-07-20 00:00:00-04:00,449.34994330091024,450.27006603860184,446.64890570342783,447.38104248046875,70591600,0.0,0.0,0.0
2023-07-21 00:00:00-04:00,449.14215027469794,449.34994330091024,447.37116914138545,447.38104248046875,71245400,0.0,0.0,0.0
2023-07-24 00:00:00-04:00,448.55846092166126,450.2107507973276,447.4998093926768,449.3796691894531,54023400,0.0,0.0,0.0
2023-07-25 00:00:00-04:00,449.10261826578954,451.8926670185369,449.05313079318796,450.6064758300781,55191200,0.0,0.0,0.0
2023-07-26 00:00:00-04:00,449.6467796413322,452.14002439166904,448.5683512701814,450.6757507324219,71052900,0.0,0.0,0.0
2023-07-27 00:00:00-04:00,454.1484714362909,454.564027317851,446.75774833662973,447.6877746582031,92194400,0.0,0.0,0.0
2023-07-28 00:00:00-04:00,451.04179921804706,452.921628682807,447.68776243198573,452.0707702636719,80011800,0.0,0.0,0.0
2023-07-31 00:00:00-04:00,452.5555771265817,453.2976174845264,451.2099949101182,452.9315490722656,62040400,0.0,0.0,0.0
2023-08-01 00:00:00-04:00,451.4276439799982,452.3972542135991,450.6559232450745,451.63543701171875,55291500,0.0,0.0,0.0
2023-08-02 00:00:00-04:00,448.43972732622547,448.70685098793996,444.5811234662952,445.35284423828125,93933400,0.0,0.0,0.0
2023-08-03 00:00:00-04:00,443.28500995652126,446.0058245135503,442.6221073064905,444.0765075683594,64276100,0.0,0.0,0.0
2023-08-04 00:00:00-04:00,445.9365614400261,448.09341810307507,441.5337767031713,442.06805419921875,100052300,0.0,0.0,0.0
2023-08-07 00:00:00-04:00,443.94792237592566,446.08500235270134,443.23556238366706,445.92669677734375,58357500,0.0,0.0,0.0
2023-08-08 00:00:00-04:00,443.32458511092455,445.91680483133183,440.54440960843004,443.98748779296875,71361300,0.0,0.0,0.0
2023-08-09 00:00:00-04:00,444.2645062381988,444.43271533721577,440.23769333216705,441.0193176269531,78789600,0.0,0.0,0.0
2023-08-10 00:00:00-04:00,443.4334137203247,446.90617215778286,439.9804623491441,441.1776123046875,93005500,0.0,0.0,0.0
2023-08-11 00:00:00-04:00,439.25818606203086,441.9592236782814,438.64477089930745,440.92034912109375,68664600,0.0,0.0,0.0
2023-08-14 00:00:00-04:00,439.98046453663346,443.354248046875,439.6638534116053,443.354248046875,47867400,0.0,0.0,0.0
2023-08-15 00:00:00-04:00,441.53380053027706,441.89989914509266,437.6059322661326,438.189697265625,75707500,0.0,0.0,0.0
2023-08-16 00:00:00-04:00,437.76426166449914,439.466008893592,434.8653643513711,434.9742126464844,80107200,0.0,0.0,0.0
2023-08-17 00:00:00-04:00,436.47803960319436,436.7451632645047,431.1254514875859,431.65972900390625,95711300,0.0,0.0,0.0
2023-08-18 00:00:00-04:00,428.77070605309353,432.92614417693835,428.4145411706667,431.86749267578125,98758400,0.0,0.0,0.0
2023-08-21 00:00:00-04:00,432.9063262312781,435.4391548661088,430.70001225749996,434.6773376464844,68719000,0.0,0.0,0.0
2023-08-22 00:00:00-04:00,436.49784203839454,436.49784203839454,432.92616870345876,433.5,65062900,0.0,0.0,0.0
2023-08-23 00:00:00-04:00,434.58830383144635,438.96140830150057,434.439901798303,438.32818603515625,68441000,0.0,0.0,0.0
2023-08-24 00:00:00-04:00,439.9705644560977,440.4949384262974,432.22364633379664,432.25335693359375,88517300,0.0,0.0,0.0
2023-08-25 00:00:00-04:00,434.0243413207564,436.6165307845721,430.3834039088885,435.3006591796875,102325100,0.0,0.0,0.0
2023-08-28 00:00:00-04:00,437.5465650301246,438.69425775124046,435.30066706177973,438.0610656738281,61595400,0.0,0.0,0.0
2023-08-29 00:00:00-04:00,437.95223763103314,444.6800887009519,437.76425164771314,444.3931579589844,83081900,0.0,0.0,0.0
2023-08-30 00:00:00-04:00,444.7393995925969,446.8764793259386,444.01713614861967,446.2234802246094,69053900,0.0,0.0,0.0
2023-08-31 00:00:00-04:00,446.856686784205,448.0241563395131,445.38250963714137,445.57049560546875,66084600,0.0,0.0,0.0
2023-09-01 00:00:00-04:00,448.36057819421325,448.8552717583382,444.90759658490595,446.4015808105469,58875700,0.0,0.0,0.0
2023-09-05 00:00:00-04:00,445.94646685999174,446.27295132391964,444.4030253703897,444.4722595214844,55166200,0.0,0.0,0.0
2023-09-06 00:00:00-04:00,443.64120126788845,443.7500495573809,439.09991777798035,441.4843444824219,70758500,0.0,0.0,0.0
2023-09-07 00:00:00-04:00,438.40732157528873,440.8214286149335,438.0511566974884,440.1288757324219,70355400,0.0,0.0,0.0
2023-09-08 00:00:00-04:00,440.1783328506441,442.3648699773153,439.8122644395837,440.791748046875,61659700,0.0,0.0,0.0
2023-09-11 00:00:00-04:00,443.4828807898152,444.0072547648699,441.7316764264136,443.690673828125,60180100,0.0,0.0,0.0
2023-09-12 00:00:00-04:00,442.2065777430648,443.769796080506,440.6631362779514,441.2567443847656,67565400,0.0,0.0,0.0
2023-09-13 00:00:00-04:00,441.4843705188933,442.9585478280744,440.3564545848901,441.77130126953125,60199300,0.0,0.0,0.0
2023-09-14 00:00:00-04:00,444.3040956141105,446.2927432579997,442.9684169201135,445.58038330078125,83430800,0.0,0.0,0.0
2023-09-15 00:00:00-04:00,443.9550493367659,444.2926238906363,439.7651070619474,440.2118835449219,111761400,1.583,0.0,0.0
2023-09-18 00:00:00-04:00,439.8941765834274,441.8005139022245,439.40767651205164,440.4700622558594,55752200,0.0,0.0,0.0
2023-09-19 00:00:00-04:00,439.52679449107904,440.13246523289735,436.80632113656327,439.55657958984375,66514600,0.0,0.0,0.0
2023-09-20 00:00:00-04:00,440.84737017054334,441.2743000508197,435.30709899318225,435.515625,82562600,0.0,0.0,0.0
2023-09-21 00:00:00-04:00,432.59652773703823,432.864593623128,428.15836626611855,428.3172302246094,103976100,0.0,0.0,0.0
2023-09-22 00:00:00-04:00,429.3696957092013,431.0079367943151,426.9271963311884,427.3541564941406,100829700,0.0,0.0,0.0
2023-09-25 00:00:00-04:00,426.1130438610336,429.1909383818286,425.66623708210426,429.1512451171875,70874500,0.0,0.0,0.0
2023-09-26 00:00:00-04:00,426.0335927839862,426.75840390969756,421.9925760793492,422.8464660644531,96168400,0.0,0.0,0.0
2023-09-27 00:00:00-04:00,424.04785941428946,424.62374507651737,419.28206165204733,423.0152587890625,104705800,0.0,0.0,0.0
2023-09-28 00:00:00-04:00,422.44935733180455,427.18537016736457,421.8436865476865,425.4676818847656,92258300,0.0,0.0,0.0
2023-09-29 00:00:00-04:00,428.5952771608582,428.77398776934086,422.8762952877738,424.43511962890625,115078500,0.0,0.0,0.0
2023-10-02 00:00:00-04:00,423.5812087875851,425.5471162851256,421.43659069032367,424.26629638671875,83798600,0.0,0.0,0.0
2023-10-03 00:00:00-04:00,422.03232074337814,424.3258643281999,417.1870758420428,418.5870361328125,103760600,0.0,0.0,0.0
2023-10-04 00:00:00-04:00,419.0636448184289,422.3996973299278,417.5643907015446,421.63519287109375,87453000,0.0,0.0,0.0
2023-10-05 00:00:00-04:00,421.33730102477,422.3401165666372,418.17005103154304,421.476318359375,70142700,0.0,0.0,0.0
2023-10-06 00:00:00-04:00,418.96432132984404,428.05907855564806,417.6040846475272,426.48040771484375,113202700,0.0,0.0,0.0
2023-10-09 00:00:00-04:00,424.53434284967074,429.79660923542207,423.96842597646406,429.2108154296875,80374400,0.0,0.0,0.0
2023-10-10 00:00:00-04:00,429.8561843909188,434.1056968732294,429.44910117202755,431.4447937011719,78607300,0.0,0.0,0.0
2023-10-11 00:00:00-04:00,432.53697855431096,433.47025511795863,430.0944791615758,433.2121276855469,62451700,0.0,0.0,0.0
2023-10-12 00:00:00-04:00,433.8376494961553,434.22485579881277,428.1583914222839,430.5710754394531,81154200,0.0,0.0,0.0
2023-10-13 00:00:00-04:00,432.110018055981,433.341206218102,426.8179966428707,428.42645263671875,95143100,0.0,0.0,0.0
2023-10-16 00:00:00-04:00,430.72992431034584,434.0262833517162,430.4817050506078,432.9341125488281,75433200,0.0,0.0,0.0
2023-10-17 00:00:00-04:00,429.72711872094516,435.01917042878927,429.36969752277207,432.91424560546875,75324700,0.0,0.0,0.0
2023-10-18 00:00:00-04:00,431.09729147473803,432.0802300643549,426.0336124278514,427.1456298828125,93559800,0.0,0.0,0.0
2023-10-19 00:00:00-04:00,427.880371206702,429.7370464178226,422.69755186165725,423.3925476074219,121323000,0.0,0.0,0.0
2023-10-20 00:00:00-04:00,422.945769847972,423.5017785629913,418.08064814124936,418.18988037109375,123845800,0.0,0.0,0.0
2023-10-23 00:00:00-04:00,416.6211058580797,421.42665723031115,414.8240009016046,417.4650573730469,92035100,0.0,0.0,0.0
2023-10-24 00:00:00-04:00,419.6394878731832,421.7940444487014,417.74308903211335,420.6125183105469,78564200,0.0,0.0,0.0
2023-10-25 00:00:00-04:00,418.8848879482183,418.91467304591686,414.04955155367554,414.5757751464844,94223200,0.0,0.0,0.0
2023-10-26 00:00:00-04:00,413.4836644584654,414.3573708205767,408.6682046492564,409.6114196777344,115156800,0.0,0.0,0.0
2023-10-27 00:00:00-04:00,411.2397382858569,411.6468215029994,406.2951997827384,407.7547302246094,107367700,0.0,0.0,0.0
2023-10-30 00:00:00-04:00,410.61425195434447,413.7120236651194,409.2838002734452,412.6297912597656,86562700,0.0,0.0,0.0
2023-10-31 00:00:00-04:00,413.21556038772604,415.5488274982747,411.25959140146216,415.22119140625,79665200,0.0,0.0,0.0
2023-11-01 00:00:00-04:00,416.2140679824258,420.483427141467,415.6679674293932,419.6494140625,98068100,0.0,0.0,0.0
2023-11-02 00:00:00-04:00,423.5414927085146,427.85060591265426,423.5216460749292,427.6917419433594,94938900,0.0,0.0,0.0
2023-11-03 00:00:00-04:00,430.0548026115981,433.18235942363697,429.9257237402732,431.59375,100110800,0.0,0.0,0.0
2023-11-06 00:00:00-05:00,432.36817472141405,433.0433238504638,430.59091629917117,432.58660888671875,67831700,0.0,0.0,0.0
2023-11-07 00:00:00-05:00,432.5865912148529,434.4730514925815,431.4150036034448,433.8177490234375,64256100,0.0,0.0,0.0
2023-11-08 00:00:00-05:00,434.4333490472374,434.96951114809326,431.77244577665476,434.135498046875,61746000,0.0,0.0,0.0
