Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-01-03 00:00:00-05:00,171.32000732421875,172.08999633789062,170.02000427246094,171.05999755859375,7992900,0.0,0.0,0.0
2023-01-04 00:00:00-05:00,172.86000061035156,173.08999633789062,171.85000610351562,172.6699981689453,7574600,0.0,0.0,0.0
2023-01-05 00:00:00-05:00,170.82000732421875,171.0,169.7899932861328,170.52000427246094,4692600,0.0,0.0,0.0
2023-01-06 00:00:00-05:00,171.75999450683594,173.9600067138672,171.22999572753906,173.7100067138672,7889000,0.0,0.0,0.0
2023-01-09 00:00:00-05:00,174.50999450683594,175.0399932861328,173.8800048828125,174.10000610351562,5134500,0.0,0.0,0.0
2023-01-10 00:00:00-05:00,174.61000061035156,174.97999572753906,174.05999755859375,174.74000549316406,4398400,0.0,0.0,0.0
2023-01-11 00:00:00-05:00,174.75999450683594,174.7899932861328,173.72000122070312,174.6199951171875,3374200,0.0,0.0,0.0
2023-01-12 00:00:00-05:00,176.00999450683594,176.7100067138672,174.8800048828125,176.63999938964844,6936900,0.0,0.0,0.0
2023-01-13 00:00:00-05:00,176.9600067138672,178.8300018310547,176.88999938964844,178.75999450683594,7468800,0.0,0.0,0.0
2023-01-17 00:00:00-05:00,178.2100067138672,178.24000549316406,177.08999633789062,177.58999633789062,6610800,0.0,0.0,0.0
2023-01-18 00:00:00-05:00,178.9199981689453,179.17999267578125,176.89999389648438,177.0800018310547,5384700,0.0,0.0,0.0
2023-01-19 00:00:00-05:00,178.3699951171875,180.02999877929688,178.08999633789062,179.88999938964844,6678700,0.0,0.0,0.0
2023-01-20 00:00:00-05:00,179.05999755859375,179.66000366210938,178.64999389648438,179.2899932861328,5754800,0.0,0.0,0.0
2023-01-23 00:00:00-05:00,178.35000610351562,179.69000244140625,177.77999877929688,179.6300048828125,5265500,0.0,0.0,0.0
2023-01-24 00:00:00-05:00,179.55999755859375,180.32000732421875,178.35000610351562,180.27999877929688,4604600,0.0,0.0,0.0
2023-01-25 00:00:00-05:00,179.35000610351562,181.22000122070312,179.2899932861328,181.11000061035156,6925300,0.0,0.0,0.0
2023-01-26 00:00:00-05:00,180.14999389648438,180.27000427246094,178.4600067138672,179.47000122070312,5860100,0.0,0.0,0.0
2023-01-27 00:00:00-05:00,179.27000427246094,179.72000122070312,178.25999450683594,179.22000122070312,6052700,0.0,0.0,0.0
2023-01-30 00:00:00-05:00,179.2899932861328,179.42999267578125,178.64999389648438,178.75999450683594,4210700,0.0,0.0,0.0
2023-01-31 00:00:00-05:00,178.82000732421875,179.6999969482422,178.5399932861328,179.41000366210938,5976900,0.0,0.0,0.0
2023-02-01 00:00:00-05:00,179.75,181.72999572753906,178.6300048828125,181.6699981689453,7996000,0.0,0.0,0.0
2023-02-02 00:00:00-05:00,181.0800018310547,181.11000061035156,177.74000549316406,177.89999389648438,8842400,0.0,0.0,0.0
2023-02-03 00:00:00-05:00,174.9199981689453,175.42999267578125,173.1199951171875,173.4600067138672,13674400,0.0,0.0,0.0
2023-02-06 00:00:00-05:00,174.11000061035156,174.4600067138672,173.27999877929688,173.82000732421875,8957000,0.0,0.0,0.0
2023-02-07 00:00:00-05:00,173.72000122070312,175.27000427246094,173.47000122070312,173.97999572753906,6794200,0.0,0.0,0.0
2023-02-08 00:00:00-05:00,174.94000244140625,174.99000549316406,173.8300018310547,174.41000366210938,4075600,0.0,0.0,0.0
2023-02-09 00:00:00-05:00,175.49000549316406,175.52000427246094,172.8699951171875,173.02999877929688,5361300,0.0,0.0,0.0
2023-02-10 00:00:00-05:00,173.6300048828125,173.67999267578125,172.6300048828125,173.36000061035156,2971100,0.0,0.0,0.0
2023-02-13 00:00:00-05:00,172.6999969482422,172.89999389648438,172.07000732421875,172.47999572753906,3970800,0.0,0.0,0.0
2023-02-14 00:00:00-05:00,171.97000122070312,173.50999450683594,171.41000366210938,172.61000061035156,5403100,0.0,0.0,0.0
2023-02-15 00:00:00-05:00,170.60000610351562,170.99000549316406,170.16000366210938,170.88999938964844,5423800,0.0,0.0,0.0
2023-02-16 00:00:00-05:00,170.33999633789062,171.60000610351562,169.9600067138672,170.75,4540400,0.0,0.0,0.0
