Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-03 00:00:00-04:00,125.57022589769646,127.04911348851827,125.08692891379252,125.81187438964844,11775400,0.0,0.0
2023-04-04 00:00:00-04:00,126.14049899758001,126.22748890539211,123.15372750361665,124.1299819946289,11579900,0.0,0.0
2023-04-05 00:00:00-04:00,123.52598793370866,124.84112159918848,123.19476297353941,124.31507110595703,9614700,1.0,0.0
2023-04-06 00:00:00-04:00,123.72083000054826,124.77294592921123,123.58444542821066,124.17869567871094,8760200,0.0,0.0
2023-04-10 00:00:00-04:00,123.27271125086291,124.91907003835533,122.96097401603578,124.58785247802734,9477300,0.0,0.0
2023-04-11 00:00:00-04:00,124.98726313115004,125.61073756774452,124.24688445054352,125.20158386230469,10516300,0.0,0.0
2023-04-12 00:00:00-04:00,125.84453348628452,127.06225817878132,124.75345691854446,125.18209838867188,11821000,0.0,0.0
2023-04-13 00:00:00-04:00,125.14313265684223,125.70814381018813,123.55521496557618,125.6594467163086,12450200,0.0,0.0
2023-04-14 00:00:00-04:00,131.66038401607648,135.52787871727796,131.41683908458924,135.14794921875,43931300,0.0,0.0
2023-04-17 00:00:00-04:00,136.33645553121966,136.44361590027026,134.1055904034619,136.2195587158203,16050500,0.0,0.0
2023-04-18 00:00:00-04:00,136.6481951894585,138.11920123366122,135.4402069702755,137.74900817871094,13760100,0.0,0.0
2023-04-19 00:00:00-04:00,137.5833906201751,137.84642329319718,136.7748197103681,137.5736541748047,9158100,0.0,0.0
2023-04-20 00:00:00-04:00,136.2974843350412,137.77822676487278,136.22928462146612,137.1742401123047,10586200,0.0,0.0
2023-04-21 00:00:00-04:00,136.13187723482102,137.46649867302037,135.1966581781482,136.9112091064453,11842500,0.0,0.0
2023-04-24 00:00:00-04:00,136.83331087350956,137.45678539477322,136.42414224770062,137.09632873535156,7567500,0.0,0.0
2023-04-25 00:00:00-04:00,135.99550059636744,136.34620590495786,134.07636527780366,134.11532592773438,10629300,0.0,0.0
2023-04-26 00:00:00-04:00,134.06663162629613,134.25172818365624,130.54010518330574,131.73834228515625,14416100,0.0,0.0
2023-04-27 00:00:00-04:00,132.48844557310863,134.3491324571661,132.15722802672863,133.51133728027344,9041100,0.0,0.0
2023-04-28 00:00:00-04:00,133.03399395064758,134.74855994873772,132.16697450472407,134.67062377929688,9881800,0.0,0.0
2023-05-01 00:00:00-04:00,138.58679679004558,139.6681368361836,137.19372697405998,137.55416870117188,20415800,0.0,0.0
2023-05-02 00:00:00-04:00,137.74901528710333,138.73294638081364,134.85570014415606,135.3330535888672,14113400,0.0,0.0
2023-05-03 00:00:00-04:00,134.86545244589308,135.08950963534818,132.25464288015803,132.46896362304688,12930900,0.0,0.0
2023-05-04 00:00:00-04:00,131.47530470354263,132.21567595716238,128.40662959309623,130.656982421875,17089200,0.0,0.0
2023-05-05 00:00:00-04:00,132.91707844901944,134.3198995721968,132.4007644057392,133.20933532714844,11259100,0.0,0.0
